================ Training Loss (Mon Mar 18 21:38:46 2024) ================
(epoch: 1, iters: 100, time: 0.164, data: 0.823) D_A: 0.481 G_A: 0.748 cycle_A: 3.074 idt_A: 0.783 D_B: 1.236 G_B: 1.972 cycle_B: 1.617 idt_B: 1.479 
(epoch: 1, iters: 200, time: 0.161, data: 0.003) D_A: 0.358 G_A: 0.692 cycle_A: 3.067 idt_A: 0.571 D_B: 0.455 G_B: 0.499 cycle_B: 1.158 idt_B: 1.386 
(epoch: 1, iters: 300, time: 0.163, data: 0.002) D_A: 0.669 G_A: 0.908 cycle_A: 2.606 idt_A: 0.499 D_B: 0.309 G_B: 0.409 cycle_B: 1.023 idt_B: 1.178 
(epoch: 1, iters: 400, time: 0.195, data: 0.002) D_A: 0.379 G_A: 0.393 cycle_A: 1.497 idt_A: 0.506 D_B: 0.336 G_B: 0.413 cycle_B: 1.090 idt_B: 0.705 
(epoch: 1, iters: 500, time: 0.165, data: 0.002) D_A: 0.265 G_A: 0.552 cycle_A: 1.959 idt_A: 0.428 D_B: 0.237 G_B: 0.431 cycle_B: 0.914 idt_B: 0.912 
(epoch: 2, iters: 24, time: 0.162, data: 0.003) D_A: 0.248 G_A: 0.520 cycle_A: 1.453 idt_A: 0.532 D_B: 0.227 G_B: 0.319 cycle_B: 1.107 idt_B: 0.658 
(epoch: 2, iters: 124, time: 0.164, data: 0.001) D_A: 0.250 G_A: 0.686 cycle_A: 1.445 idt_A: 0.578 D_B: 0.187 G_B: 0.367 cycle_B: 1.188 idt_B: 0.687 
(epoch: 2, iters: 224, time: 0.195, data: 0.002) D_A: 0.341 G_A: 0.813 cycle_A: 1.509 idt_A: 0.295 D_B: 0.161 G_B: 0.526 cycle_B: 0.619 idt_B: 0.750 
(epoch: 2, iters: 324, time: 0.165, data: 0.003) D_A: 0.195 G_A: 0.485 cycle_A: 2.723 idt_A: 0.288 D_B: 0.208 G_B: 0.413 cycle_B: 0.614 idt_B: 1.170 
(epoch: 2, iters: 424, time: 0.166, data: 0.003) D_A: 0.246 G_A: 0.440 cycle_A: 1.695 idt_A: 0.429 D_B: 0.236 G_B: 0.271 cycle_B: 0.912 idt_B: 0.696 
(epoch: 2, iters: 524, time: 0.168, data: 0.002) D_A: 0.187 G_A: 0.514 cycle_A: 1.819 idt_A: 0.564 D_B: 0.261 G_B: 0.302 cycle_B: 1.183 idt_B: 0.833 
(epoch: 3, iters: 48, time: 0.197, data: 0.003) D_A: 0.194 G_A: 0.378 cycle_A: 1.294 idt_A: 0.350 D_B: 0.239 G_B: 0.367 cycle_B: 0.742 idt_B: 0.610 
(epoch: 3, iters: 148, time: 0.165, data: 0.003) D_A: 0.216 G_A: 0.442 cycle_A: 1.684 idt_A: 0.374 D_B: 0.216 G_B: 0.495 cycle_B: 0.786 idt_B: 0.692 
(epoch: 3, iters: 248, time: 0.165, data: 0.003) D_A: 0.249 G_A: 0.469 cycle_A: 2.682 idt_A: 0.351 D_B: 0.254 G_B: 0.285 cycle_B: 0.777 idt_B: 1.230 
(epoch: 3, iters: 348, time: 0.169, data: 0.003) D_A: 0.265 G_A: 0.380 cycle_A: 1.809 idt_A: 0.326 D_B: 0.253 G_B: 0.385 cycle_B: 0.701 idt_B: 0.788 
(epoch: 3, iters: 448, time: 0.166, data: 0.002) D_A: 0.252 G_A: 0.906 cycle_A: 2.335 idt_A: 0.283 D_B: 0.198 G_B: 0.367 cycle_B: 0.597 idt_B: 0.789 
(epoch: 3, iters: 548, time: 0.168, data: 0.002) D_A: 0.175 G_A: 0.536 cycle_A: 1.118 idt_A: 0.289 D_B: 0.257 G_B: 0.407 cycle_B: 0.609 idt_B: 0.561 
(epoch: 4, iters: 72, time: 0.168, data: 0.003) D_A: 0.202 G_A: 0.669 cycle_A: 1.087 idt_A: 0.299 D_B: 0.369 G_B: 0.404 cycle_B: 0.637 idt_B: 0.463 
(epoch: 4, iters: 172, time: 0.167, data: 0.003) D_A: 0.288 G_A: 0.254 cycle_A: 2.289 idt_A: 0.197 D_B: 0.260 G_B: 0.343 cycle_B: 0.433 idt_B: 1.065 
(epoch: 4, iters: 272, time: 0.200, data: 0.003) D_A: 0.286 G_A: 0.211 cycle_A: 1.920 idt_A: 0.263 D_B: 0.292 G_B: 0.298 cycle_B: 0.565 idt_B: 0.850 
(epoch: 4, iters: 372, time: 0.169, data: 0.003) D_A: 0.203 G_A: 0.425 cycle_A: 2.340 idt_A: 0.292 D_B: 0.272 G_B: 0.251 cycle_B: 0.656 idt_B: 0.811 
(epoch: 4, iters: 472, time: 0.167, data: 0.003) D_A: 0.132 G_A: 0.471 cycle_A: 1.357 idt_A: 0.401 D_B: 0.331 G_B: 0.688 cycle_B: 0.830 idt_B: 0.644 
(epoch: 4, iters: 572, time: 0.167, data: 0.002) D_A: 0.121 G_A: 0.350 cycle_A: 1.646 idt_A: 0.339 D_B: 0.158 G_B: 0.580 cycle_B: 0.707 idt_B: 0.783 
(epoch: 5, iters: 96, time: 0.203, data: 0.002) D_A: 0.190 G_A: 0.894 cycle_A: 1.479 idt_A: 0.426 D_B: 0.151 G_B: 0.422 cycle_B: 0.874 idt_B: 0.673 
(epoch: 5, iters: 196, time: 0.167, data: 0.003) D_A: 0.174 G_A: 0.455 cycle_A: 1.633 idt_A: 0.362 D_B: 0.239 G_B: 0.298 cycle_B: 0.755 idt_B: 0.797 
(epoch: 5, iters: 296, time: 0.167, data: 0.003) D_A: 0.101 G_A: 0.569 cycle_A: 1.448 idt_A: 0.313 D_B: 0.232 G_B: 0.302 cycle_B: 0.631 idt_B: 0.677 
(epoch: 5, iters: 396, time: 0.167, data: 0.002) D_A: 0.196 G_A: 0.786 cycle_A: 2.223 idt_A: 0.318 D_B: 0.214 G_B: 0.334 cycle_B: 0.710 idt_B: 0.914 
(epoch: 5, iters: 496, time: 0.171, data: 0.002) D_A: 0.149 G_A: 0.619 cycle_A: 1.834 idt_A: 0.254 D_B: 0.206 G_B: 0.430 cycle_B: 0.548 idt_B: 0.844 
(epoch: 6, iters: 20, time: 0.165, data: 0.003) D_A: 0.209 G_A: 0.208 cycle_A: 1.413 idt_A: 0.294 D_B: 0.187 G_B: 0.378 cycle_B: 0.624 idt_B: 0.646 
(epoch: 6, iters: 120, time: 0.167, data: 0.001) D_A: 0.146 G_A: 0.532 cycle_A: 1.445 idt_A: 0.318 D_B: 0.251 G_B: 0.510 cycle_B: 0.692 idt_B: 0.605 
(epoch: 6, iters: 220, time: 0.167, data: 0.003) D_A: 0.129 G_A: 0.470 cycle_A: 1.841 idt_A: 0.391 D_B: 0.531 G_B: 0.641 cycle_B: 0.850 idt_B: 0.804 
(epoch: 6, iters: 320, time: 0.205, data: 0.003) D_A: 0.218 G_A: 0.248 cycle_A: 1.839 idt_A: 0.402 D_B: 0.215 G_B: 0.284 cycle_B: 0.827 idt_B: 0.737 
(epoch: 6, iters: 420, time: 0.168, data: 0.003) D_A: 0.106 G_A: 0.799 cycle_A: 1.719 idt_A: 0.284 D_B: 0.232 G_B: 0.412 cycle_B: 0.602 idt_B: 0.813 
(epoch: 6, iters: 520, time: 0.168, data: 0.003) D_A: 0.199 G_A: 0.734 cycle_A: 1.583 idt_A: 0.201 D_B: 0.264 G_B: 0.334 cycle_B: 0.447 idt_B: 0.783 
(epoch: 7, iters: 44, time: 0.167, data: 0.002) D_A: 0.203 G_A: 0.409 cycle_A: 1.734 idt_A: 0.388 D_B: 0.217 G_B: 0.289 cycle_B: 0.850 idt_B: 0.749 
(epoch: 7, iters: 144, time: 0.212, data: 0.003) D_A: 0.140 G_A: 0.296 cycle_A: 1.683 idt_A: 0.395 D_B: 0.163 G_B: 0.385 cycle_B: 0.830 idt_B: 0.656 
(epoch: 7, iters: 244, time: 0.167, data: 0.003) D_A: 0.100 G_A: 0.529 cycle_A: 2.183 idt_A: 0.254 D_B: 0.206 G_B: 0.470 cycle_B: 0.602 idt_B: 0.777 
(epoch: 7, iters: 344, time: 0.168, data: 0.002) D_A: 0.095 G_A: 0.589 cycle_A: 1.922 idt_A: 0.263 D_B: 0.231 G_B: 0.298 cycle_B: 0.576 idt_B: 0.869 
(epoch: 7, iters: 444, time: 0.167, data: 0.003) D_A: 0.157 G_A: 0.319 cycle_A: 1.911 idt_A: 0.239 D_B: 0.241 G_B: 0.343 cycle_B: 0.508 idt_B: 0.889 
(epoch: 7, iters: 544, time: 0.207, data: 0.003) D_A: 0.146 G_A: 0.334 cycle_A: 1.352 idt_A: 0.128 D_B: 0.209 G_B: 0.228 cycle_B: 0.294 idt_B: 0.543 
(epoch: 8, iters: 68, time: 0.170, data: 0.003) D_A: 0.127 G_A: 0.393 cycle_A: 1.869 idt_A: 0.301 D_B: 0.209 G_B: 0.288 cycle_B: 0.642 idt_B: 0.847 
(epoch: 8, iters: 168, time: 0.169, data: 0.003) D_A: 0.251 G_A: 0.088 cycle_A: 1.410 idt_A: 0.316 D_B: 0.184 G_B: 0.472 cycle_B: 0.692 idt_B: 0.573 
(epoch: 8, iters: 268, time: 0.169, data: 0.003) D_A: 0.160 G_A: 0.844 cycle_A: 1.203 idt_A: 0.245 D_B: 0.181 G_B: 0.349 cycle_B: 0.501 idt_B: 0.463 
(epoch: 8, iters: 368, time: 0.210, data: 0.003) D_A: 0.126 G_A: 0.458 cycle_A: 1.097 idt_A: 0.264 D_B: 0.222 G_B: 0.400 cycle_B: 0.586 idt_B: 0.409 
(epoch: 8, iters: 468, time: 0.167, data: 0.003) D_A: 0.200 G_A: 0.627 cycle_A: 1.464 idt_A: 0.297 D_B: 0.291 G_B: 0.260 cycle_B: 0.650 idt_B: 0.604 
(epoch: 8, iters: 568, time: 0.167, data: 0.002) D_A: 0.100 G_A: 0.510 cycle_A: 1.914 idt_A: 0.366 D_B: 0.228 G_B: 0.374 cycle_B: 0.790 idt_B: 0.695 
(epoch: 9, iters: 92, time: 0.168, data: 0.002) D_A: 0.239 G_A: 0.995 cycle_A: 1.747 idt_A: 0.204 D_B: 0.216 G_B: 0.249 cycle_B: 0.441 idt_B: 0.772 
(epoch: 9, iters: 192, time: 0.216, data: 0.003) D_A: 0.163 G_A: 0.171 cycle_A: 1.401 idt_A: 0.360 D_B: 0.217 G_B: 0.250 cycle_B: 0.788 idt_B: 0.610 
(epoch: 9, iters: 292, time: 0.168, data: 0.003) D_A: 0.134 G_A: 0.741 cycle_A: 1.989 idt_A: 0.369 D_B: 0.363 G_B: 0.280 cycle_B: 0.741 idt_B: 0.916 
(epoch: 9, iters: 392, time: 0.166, data: 0.003) D_A: 0.243 G_A: 0.167 cycle_A: 3.120 idt_A: 0.342 D_B: 0.181 G_B: 0.611 cycle_B: 0.824 idt_B: 1.137 
(epoch: 9, iters: 492, time: 0.166, data: 0.003) D_A: 0.044 G_A: 0.582 cycle_A: 2.142 idt_A: 0.341 D_B: 0.210 G_B: 0.445 cycle_B: 0.720 idt_B: 0.892 
(epoch: 10, iters: 16, time: 0.212, data: 0.002) D_A: 0.136 G_A: 0.545 cycle_A: 1.113 idt_A: 0.278 D_B: 0.250 G_B: 0.391 cycle_B: 0.575 idt_B: 0.511 
(epoch: 10, iters: 116, time: 0.166, data: 0.004) D_A: 0.073 G_A: 0.501 cycle_A: 1.340 idt_A: 0.250 D_B: 0.253 G_B: 0.539 cycle_B: 0.527 idt_B: 0.560 
(epoch: 10, iters: 216, time: 0.167, data: 0.003) D_A: 0.079 G_A: 1.206 cycle_A: 1.683 idt_A: 0.239 D_B: 0.212 G_B: 0.430 cycle_B: 0.517 idt_B: 0.792 
(epoch: 10, iters: 316, time: 0.166, data: 0.003) D_A: 0.105 G_A: 0.600 cycle_A: 1.406 idt_A: 0.236 D_B: 0.358 G_B: 0.835 cycle_B: 0.524 idt_B: 0.573 
(epoch: 10, iters: 416, time: 0.168, data: 0.003) D_A: 0.154 G_A: 0.146 cycle_A: 1.580 idt_A: 0.230 D_B: 0.233 G_B: 0.268 cycle_B: 0.509 idt_B: 0.674 
(epoch: 10, iters: 516, time: 0.168, data: 0.003) D_A: 0.101 G_A: 0.373 cycle_A: 1.856 idt_A: 0.323 D_B: 0.241 G_B: 0.293 cycle_B: 0.688 idt_B: 0.679 
(epoch: 11, iters: 40, time: 0.168, data: 0.002) D_A: 0.159 G_A: 0.920 cycle_A: 1.607 idt_A: 0.386 D_B: 0.288 G_B: 0.536 cycle_B: 0.827 idt_B: 0.685 
(epoch: 11, iters: 140, time: 0.167, data: 0.002) D_A: 0.102 G_A: 0.507 cycle_A: 2.245 idt_A: 0.157 D_B: 0.229 G_B: 0.370 cycle_B: 0.382 idt_B: 0.913 
(epoch: 11, iters: 240, time: 0.214, data: 0.003) D_A: 0.096 G_A: 0.595 cycle_A: 1.455 idt_A: 0.205 D_B: 0.172 G_B: 0.278 cycle_B: 0.447 idt_B: 0.655 
(epoch: 11, iters: 340, time: 0.170, data: 0.003) D_A: 0.056 G_A: 0.805 cycle_A: 1.084 idt_A: 0.243 D_B: 0.125 G_B: 0.310 cycle_B: 0.532 idt_B: 0.461 
(epoch: 11, iters: 440, time: 0.168, data: 0.003) D_A: 0.206 G_A: 1.019 cycle_A: 0.995 idt_A: 0.286 D_B: 0.249 G_B: 0.408 cycle_B: 0.625 idt_B: 0.419 
(epoch: 11, iters: 540, time: 0.169, data: 0.003) D_A: 0.092 G_A: 0.813 cycle_A: 1.663 idt_A: 0.436 D_B: 0.192 G_B: 0.398 cycle_B: 1.012 idt_B: 0.693 
(epoch: 12, iters: 64, time: 0.213, data: 0.003) D_A: 0.129 G_A: 0.911 cycle_A: 1.589 idt_A: 0.303 D_B: 0.189 G_B: 0.264 cycle_B: 0.649 idt_B: 0.552 
(epoch: 12, iters: 164, time: 0.166, data: 0.002) D_A: 0.029 G_A: 1.278 cycle_A: 1.562 idt_A: 0.183 D_B: 0.169 G_B: 0.530 cycle_B: 0.409 idt_B: 0.599 
(epoch: 12, iters: 264, time: 0.168, data: 0.003) D_A: 0.097 G_A: 0.574 cycle_A: 2.130 idt_A: 0.390 D_B: 0.172 G_B: 0.296 cycle_B: 0.858 idt_B: 0.993 
(epoch: 12, iters: 364, time: 0.168, data: 0.003) D_A: 0.158 G_A: 1.033 cycle_A: 1.660 idt_A: 0.214 D_B: 0.197 G_B: 0.265 cycle_B: 0.472 idt_B: 0.618 
